[200] Accuracy: 94.50%
[400] Accuracy: 95.75%
[600] Accuracy: 95.33%
[800] Accuracy: 95.38%
[1,000] Accuracy: 95.80%
[1,200] Accuracy: 95.67%
[1,400] Accuracy: 95.93%
[1,600] Accuracy: 95.81%
[1,800] Accuracy: 95.83%
[2,000] Accuracy: 95.95%
[2,200] Accuracy: 96.09%
[2,400] Accuracy: 96.17%
[2,600] Accuracy: 96.23%
[2,800] Accuracy: 96.14%
[3,000] Accuracy: 96.27%
[3,200] Accuracy: 96.25%
[3,400] Accuracy: 96.32%
[3,600] Accuracy: 96.33%
[3,800] Accuracy: 96.29%
[4,000] Accuracy: 96.33%
[4,200] Accuracy: 96.33%
[4,400] Accuracy: 96.36%
[4,600] Accuracy: 96.39%
[4,800] Accuracy: 96.40%
[5,000] Accuracy: 96.38%
[5,200] Accuracy: 96.40%
[5,400] Accuracy: 96.37%
[5,600] Accuracy: 96.36%
[5,800] Accuracy: 96.40%
[6,000] Accuracy: 96.42%
[6,200] Accuracy: 96.42%
[6,400] Accuracy: 96.44%
[6,600] Accuracy: 96.47%
[6,800] Accuracy: 96.46%
[7,000] Accuracy: 96.51%
[7,200] Accuracy: 96.51%
[7,400] Accuracy: 96.54%
[7,600] Accuracy: 96.49%
[7,800] Accuracy: 96.50%
[8,000] Accuracy: 96.51%
[8,200] Accuracy: 96.50%
[8,400] Accuracy: 96.51%
[8,600] Accuracy: 96.48%
[8,800] Accuracy: 96.49%
[9,000] Accuracy: 96.49%
[9,200] Accuracy: 96.48%
[9,400] Accuracy: 96.45%
[9,600] Accuracy: 96.45%
[9,800] Accuracy: 96.44%
[10,000] Accuracy: 96.44%
[10,200] Accuracy: 96.43%
[10,400] Accuracy: 96.43%
[10,600] Accuracy: 96.41%
[10,800] Accuracy: 96.41%
[11,000] Accuracy: 96.41%
[11,200] Accuracy: 96.40%
[11,400] Accuracy: 96.39%
[11,600] Accuracy: 96.41%
[11,800] Accuracy: 96.42%
[12,000] Accuracy: 96.43%
[12,200] Accuracy: 96.43%
[12,400] Accuracy: 96.43%
[12,600] Accuracy: 96.41%
[12,800] Accuracy: 96.41%
[13,000] Accuracy: 96.42%
[13,200] Accuracy: 96.42%
[13,400] Accuracy: 96.42%
[13,600] Accuracy: 96.43%
[13,800] Accuracy: 96.42%
[14,000] Accuracy: 96.40%
[14,200] Accuracy: 96.41%
[14,400] Accuracy: 96.39%
[14,600] Accuracy: 96.42%
[14,800] Accuracy: 96.43%
[15,000] Accuracy: 96.42%
[15,200] Accuracy: 96.41%
[15,400] Accuracy: 96.42%
[15,600] Accuracy: 96.40%
[15,800] Accuracy: 96.41%
[16,000] Accuracy: 96.41%
[16,200] Accuracy: 96.41%
[16,400] Accuracy: 96.40%
[16,600] Accuracy: 96.42%
[16,800] Accuracy: 96.41%
[17,000] Accuracy: 96.42%
[17,200] Accuracy: 96.41%
[17,400] Accuracy: 96.40%
