[200] BalancedAccuracy: 94.00%
[400] BalancedAccuracy: 95.50%
[600] BalancedAccuracy: 95.17%
[800] BalancedAccuracy: 95.25%
[1,000] BalancedAccuracy: 95.70%
[1,200] BalancedAccuracy: 95.58%
[1,400] BalancedAccuracy: 95.86%
[1,600] BalancedAccuracy: 95.75%
[1,800] BalancedAccuracy: 95.78%
[2,000] BalancedAccuracy: 95.90%
[2,200] BalancedAccuracy: 96.05%
[2,400] BalancedAccuracy: 96.12%
[2,600] BalancedAccuracy: 96.19%
[2,800] BalancedAccuracy: 96.11%
[3,000] BalancedAccuracy: 96.23%
[3,200] BalancedAccuracy: 96.25%
[3,400] BalancedAccuracy: 96.32%
[3,600] BalancedAccuracy: 96.33%
[3,800] BalancedAccuracy: 96.29%
[4,000] BalancedAccuracy: 96.32%
[4,200] BalancedAccuracy: 96.33%
[4,400] BalancedAccuracy: 96.36%
[4,600] BalancedAccuracy: 96.39%
[4,800] BalancedAccuracy: 96.40%
[5,000] BalancedAccuracy: 96.38%
[5,200] BalancedAccuracy: 96.37%
[5,400] BalancedAccuracy: 96.37%
[5,600] BalancedAccuracy: 96.37%
[5,800] BalancedAccuracy: 96.41%
[6,000] BalancedAccuracy: 96.42%
[6,200] BalancedAccuracy: 96.40%
[6,400] BalancedAccuracy: 96.42%
[6,600] BalancedAccuracy: 96.45%
[6,800] BalancedAccuracy: 96.44%
[7,000] BalancedAccuracy: 96.50%
[7,200] BalancedAccuracy: 96.50%
[7,400] BalancedAccuracy: 96.53%
[7,600] BalancedAccuracy: 96.47%
[7,800] BalancedAccuracy: 96.49%
[8,000] BalancedAccuracy: 96.50%
[8,200] BalancedAccuracy: 96.49%
[8,400] BalancedAccuracy: 96.50%
[8,600] BalancedAccuracy: 96.47%
[8,800] BalancedAccuracy: 96.48%
[9,000] BalancedAccuracy: 96.44%
[9,200] BalancedAccuracy: 96.43%
[9,400] BalancedAccuracy: 96.40%
[9,600] BalancedAccuracy: 96.41%
[9,800] BalancedAccuracy: 96.40%
[10,000] BalancedAccuracy: 96.40%
[10,200] BalancedAccuracy: 96.40%
[10,400] BalancedAccuracy: 96.39%
[10,600] BalancedAccuracy: 96.41%
[10,800] BalancedAccuracy: 96.41%
[11,000] BalancedAccuracy: 96.41%
[11,200] BalancedAccuracy: 96.40%
[11,400] BalancedAccuracy: 96.39%
[11,600] BalancedAccuracy: 96.41%
[11,800] BalancedAccuracy: 96.42%
[12,000] BalancedAccuracy: 96.43%
[12,200] BalancedAccuracy: 96.43%
[12,400] BalancedAccuracy: 96.42%
[12,600] BalancedAccuracy: 96.40%
[12,800] BalancedAccuracy: 96.40%
[13,000] BalancedAccuracy: 96.42%
[13,200] BalancedAccuracy: 96.42%
[13,400] BalancedAccuracy: 96.41%
[13,600] BalancedAccuracy: 96.42%
[13,800] BalancedAccuracy: 96.41%
[14,000] BalancedAccuracy: 96.39%
[14,200] BalancedAccuracy: 96.40%
[14,400] BalancedAccuracy: 96.38%
[14,600] BalancedAccuracy: 96.42%
[14,800] BalancedAccuracy: 96.41%
[15,000] BalancedAccuracy: 96.41%
[15,200] BalancedAccuracy: 96.43%
[15,400] BalancedAccuracy: 96.43%
[15,600] BalancedAccuracy: 96.42%
[15,800] BalancedAccuracy: 96.42%
[16,000] BalancedAccuracy: 96.44%
[16,200] BalancedAccuracy: 96.43%
[16,400] BalancedAccuracy: 96.43%
[16,600] BalancedAccuracy: 96.42%
[16,800] BalancedAccuracy: 96.40%
[17,000] BalancedAccuracy: 96.42%
[17,200] BalancedAccuracy: 96.41%
[17,400] BalancedAccuracy: 96.40%
[17,600] BalancedAccuracy: 96.41%
[17,800] BalancedAccuracy: 96.42%
[18,000] BalancedAccuracy: 96.43%
[18,200] BalancedAccuracy: 96.42%
[18,400] BalancedAccuracy: 96.42%
[18,600] BalancedAccuracy: 96.42%
[18,800] BalancedAccuracy: 96.43%
[19,000] BalancedAccuracy: 96.43%
[19,200] BalancedAccuracy: 96.44%
[19,400] BalancedAccuracy: 96.44%
[19,600] BalancedAccuracy: 96.42%
[19,800] BalancedAccuracy: 96.43%
[20,000] BalancedAccuracy: 96.43%
[20,200] BalancedAccuracy: 96.43%
[20,400] BalancedAccuracy: 96.44%
[20,600] BalancedAccuracy: 96.41%
[20,800] BalancedAccuracy: 96.40%
[21,000] BalancedAccuracy: 96.41%
[21,200] BalancedAccuracy: 96.40%
[21,400] BalancedAccuracy: 96.40%
[21,600] BalancedAccuracy: 96.41%
[21,800] BalancedAccuracy: 96.40%
[22,000] BalancedAccuracy: 96.38%
[22,200] BalancedAccuracy: 96.38%
[22,400] BalancedAccuracy: 96.38%
[22,600] BalancedAccuracy: 96.38%
[22,800] BalancedAccuracy: 96.38%
[23,000] BalancedAccuracy: 96.38%
[23,200] BalancedAccuracy: 96.39%
[23,400] BalancedAccuracy: 96.37%
[23,600] BalancedAccuracy: 96.38%
[23,800] BalancedAccuracy: 96.38%
[24,000] BalancedAccuracy: 96.37%
[24,200] BalancedAccuracy: 96.37%
[24,400] BalancedAccuracy: 96.36%
[24,600] BalancedAccuracy: 96.37%
[24,800] BalancedAccuracy: 96.37%
[25,000] BalancedAccuracy: 96.37%
[25,200] BalancedAccuracy: 96.37%
[25,400] BalancedAccuracy: 96.37%
[25,600] BalancedAccuracy: 96.38%
[25,800] BalancedAccuracy: 96.37%
[26,000] BalancedAccuracy: 96.38%
[26,200] BalancedAccuracy: 96.40%
[26,400] BalancedAccuracy: 96.36%
[26,600] BalancedAccuracy: 96.36%
[26,800] BalancedAccuracy: 96.35%
[27,000] BalancedAccuracy: 96.36%
[27,200] BalancedAccuracy: 96.36%
[27,400] BalancedAccuracy: 96.36%
[27,600] BalancedAccuracy: 96.37%
[27,800] BalancedAccuracy: 96.37%
[28,000] BalancedAccuracy: 96.36%
[28,200] BalancedAccuracy: 96.37%
[28,400] BalancedAccuracy: 96.37%
[28,600] BalancedAccuracy: 96.37%
[28,800] BalancedAccuracy: 96.37%
[29,000] BalancedAccuracy: 96.38%
[29,200] BalancedAccuracy: 96.39%
[29,400] BalancedAccuracy: 96.38%
[29,600] BalancedAccuracy: 96.39%
[29,800] BalancedAccuracy: 96.39%
[30,000] BalancedAccuracy: 96.38%
[30,200] BalancedAccuracy: 96.38%
[30,400] BalancedAccuracy: 96.38%
[30,600] BalancedAccuracy: 96.39%
[30,800] BalancedAccuracy: 96.39%
[31,000] BalancedAccuracy: 96.39%
[31,200] BalancedAccuracy: 96.39%
[31,400] BalancedAccuracy: 96.39%
[31,600] BalancedAccuracy: 96.39%
[31,800] BalancedAccuracy: 96.39%
[32,000] BalancedAccuracy: 96.40%
[32,200] BalancedAccuracy: 96.40%
[32,400] BalancedAccuracy: 96.40%
[32,600] BalancedAccuracy: 96.40%
[32,800] BalancedAccuracy: 96.41%
[33,000] BalancedAccuracy: 96.39%
[33,200] BalancedAccuracy: 96.39%
[33,400] BalancedAccuracy: 96.40%
[33,600] BalancedAccuracy: 96.40%
[33,800] BalancedAccuracy: 96.40%
[34,000] BalancedAccuracy: 96.39%
[34,200] BalancedAccuracy: 96.40%
[34,400] BalancedAccuracy: 96.41%
[34,600] BalancedAccuracy: 96.41%
[34,800] BalancedAccuracy: 96.40%
[35,000] BalancedAccuracy: 96.40%
[35,200] BalancedAccuracy: 96.41%
[35,400] BalancedAccuracy: 96.41%
[35,600] BalancedAccuracy: 96.40%
[35,800] BalancedAccuracy: 96.40%
[36,000] BalancedAccuracy: 96.40%
[36,200] BalancedAccuracy: 96.40%
[36,400] BalancedAccuracy: 96.41%
[36,600] BalancedAccuracy: 96.41%
[36,800] BalancedAccuracy: 96.41%
[37,000] BalancedAccuracy: 96.41%
[37,200] BalancedAccuracy: 96.42%
[37,400] BalancedAccuracy: 96.41%
[37,600] BalancedAccuracy: 96.41%
[37,800] BalancedAccuracy: 96.41%
[38,000] BalancedAccuracy: 96.41%
[38,200] BalancedAccuracy: 96.41%
[38,400] BalancedAccuracy: 96.41%
[38,600] BalancedAccuracy: 96.41%
[38,800] BalancedAccuracy: 96.40%
[39,000] BalancedAccuracy: 96.41%
[39,200] BalancedAccuracy: 96.40%
[39,400] BalancedAccuracy: 96.40%
[39,600] BalancedAccuracy: 96.40%
[39,800] BalancedAccuracy: 96.40%
[40,000] BalancedAccuracy: 96.40%
[40,200] BalancedAccuracy: 96.40%
[40,400] BalancedAccuracy: 96.40%
[40,600] BalancedAccuracy: 96.39%
[40,800] BalancedAccuracy: 96.39%
[41,000] BalancedAccuracy: 96.39%
[41,200] BalancedAccuracy: 96.39%
[41,400] BalancedAccuracy: 96.38%
[41,600] BalancedAccuracy: 96.38%
[41,800] BalancedAccuracy: 96.38%
[42,000] BalancedAccuracy: 96.38%
[42,200] BalancedAccuracy: 96.38%
[42,400] BalancedAccuracy: 96.38%
[42,600] BalancedAccuracy: 96.38%
[42,800] BalancedAccuracy: 96.37%
[43,000] BalancedAccuracy: 96.38%
[43,200] BalancedAccuracy: 96.38%
[43,400] BalancedAccuracy: 96.38%
[43,600] BalancedAccuracy: 96.38%
[43,800] BalancedAccuracy: 96.37%
[44,000] BalancedAccuracy: 96.38%
[44,200] BalancedAccuracy: 96.37%
[44,400] BalancedAccuracy: 96.37%
[44,600] BalancedAccuracy: 96.37%
[44,800] BalancedAccuracy: 96.37%
[45,000] BalancedAccuracy: 96.36%
[45,200] BalancedAccuracy: 96.36%
[45,400] BalancedAccuracy: 96.36%
[45,600] BalancedAccuracy: 96.36%
[45,800] BalancedAccuracy: 96.36%
[46,000] BalancedAccuracy: 96.36%
[46,200] BalancedAccuracy: 96.36%
[46,400] BalancedAccuracy: 96.36%
[46,600] BalancedAccuracy: 96.37%
[46,800] BalancedAccuracy: 96.37%
[47,000] BalancedAccuracy: 96.36%
[47,200] BalancedAccuracy: 96.36%
[47,400] BalancedAccuracy: 96.36%
[47,600] BalancedAccuracy: 96.36%
[47,800] BalancedAccuracy: 96.37%
[48,000] BalancedAccuracy: 96.36%
[48,200] BalancedAccuracy: 96.36%
[48,400] BalancedAccuracy: 96.36%
[48,600] BalancedAccuracy: 96.37%
[48,800] BalancedAccuracy: 96.37%
[49,000] BalancedAccuracy: 96.36%
[49,200] BalancedAccuracy: 96.37%
[49,400] BalancedAccuracy: 96.37%
[49,600] BalancedAccuracy: 96.36%
[49,800] BalancedAccuracy: 96.36%
[50,000] BalancedAccuracy: 96.36%
[50,200] BalancedAccuracy: 96.37%
[50,400] BalancedAccuracy: 96.37%
[50,600] BalancedAccuracy: 96.36%
[50,800] BalancedAccuracy: 96.36%
[51,000] BalancedAccuracy: 96.36%
[51,200] BalancedAccuracy: 96.37%
[51,400] BalancedAccuracy: 96.36%
[51,600] BalancedAccuracy: 96.36%
[51,800] BalancedAccuracy: 96.36%
[52,000] BalancedAccuracy: 96.36%
[52,200] BalancedAccuracy: 96.36%
[52,400] BalancedAccuracy: 96.36%
[52,600] BalancedAccuracy: 96.36%
[52,800] BalancedAccuracy: 96.36%
[53,000] BalancedAccuracy: 96.36%
[53,200] BalancedAccuracy: 96.36%
[53,400] BalancedAccuracy: 96.36%
[53,600] BalancedAccuracy: 96.36%
[53,800] BalancedAccuracy: 96.36%
[54,000] BalancedAccuracy: 96.35%
[54,200] BalancedAccuracy: 96.35%
[54,400] BalancedAccuracy: 96.35%
[54,600] BalancedAccuracy: 96.36%
[54,800] BalancedAccuracy: 96.35%
[55,000] BalancedAccuracy: 96.35%
[55,200] BalancedAccuracy: 96.36%
[55,400] BalancedAccuracy: 96.35%
[55,600] BalancedAccuracy: 96.35%
[55,800] BalancedAccuracy: 96.35%
[56,000] BalancedAccuracy: 96.35%
[56,200] BalancedAccuracy: 96.35%
[56,400] BalancedAccuracy: 96.35%
[56,600] BalancedAccuracy: 96.35%
