[200] BalancedAccuracy: 49.75%
[400] BalancedAccuracy: 49.73%
[600] BalancedAccuracy: 59.64%
[800] BalancedAccuracy: 56.40%
[1,000] BalancedAccuracy: 56.86%
[1,200] BalancedAccuracy: 93.45%
[1,400] BalancedAccuracy: 90.43%
[1,600] BalancedAccuracy: 90.48%
[1,800] BalancedAccuracy: 90.18%
[2,000] BalancedAccuracy: 90.48%
[2,200] BalancedAccuracy: 91.27%
[2,400] BalancedAccuracy: 91.54%
[2,600] BalancedAccuracy: 91.69%
[2,800] BalancedAccuracy: 91.82%
[3,000] BalancedAccuracy: 91.89%
[3,200] BalancedAccuracy: 91.65%
[3,400] BalancedAccuracy: 91.71%
[3,600] BalancedAccuracy: 91.70%
[3,800] BalancedAccuracy: 91.60%
[4,000] BalancedAccuracy: 91.69%
[4,200] BalancedAccuracy: 91.70%
[4,400] BalancedAccuracy: 91.80%
[4,600] BalancedAccuracy: 92.23%
[4,800] BalancedAccuracy: 92.76%
[5,000] BalancedAccuracy: 93.32%
[5,200] BalancedAccuracy: 93.14%
[5,400] BalancedAccuracy: 93.13%
[5,600] BalancedAccuracy: 92.97%
[5,800] BalancedAccuracy: 92.97%
[6,000] BalancedAccuracy: 92.63%
[6,200] BalancedAccuracy: 92.85%
[6,400] BalancedAccuracy: 93.08%
[6,600] BalancedAccuracy: 93.42%
[6,800] BalancedAccuracy: 93.89%
[7,000] BalancedAccuracy: 94.08%
[7,200] BalancedAccuracy: 93.90%
[7,400] BalancedAccuracy: 93.79%
[7,600] BalancedAccuracy: 93.67%
[7,800] BalancedAccuracy: 93.57%
[8,000] BalancedAccuracy: 93.49%
[8,200] BalancedAccuracy: 93.52%
[8,400] BalancedAccuracy: 93.58%
[8,600] BalancedAccuracy: 93.65%
[8,800] BalancedAccuracy: 93.71%
[9,000] BalancedAccuracy: 93.91%
[9,200] BalancedAccuracy: 93.74%
[9,400] BalancedAccuracy: 93.65%
[9,600] BalancedAccuracy: 93.57%
[9,800] BalancedAccuracy: 93.49%
[10,000] BalancedAccuracy: 93.40%
[10,200] BalancedAccuracy: 93.53%
[10,400] BalancedAccuracy: 93.66%
[10,600] BalancedAccuracy: 93.75%
[10,800] BalancedAccuracy: 93.89%
[11,000] BalancedAccuracy: 94.13%
[11,200] BalancedAccuracy: 94.02%
[11,400] BalancedAccuracy: 94.03%
[11,600] BalancedAccuracy: 94.01%
[11,800] BalancedAccuracy: 93.98%
[12,000] BalancedAccuracy: 93.85%
[12,200] BalancedAccuracy: 93.92%
[12,400] BalancedAccuracy: 93.99%
[12,600] BalancedAccuracy: 94.04%
[12,800] BalancedAccuracy: 94.07%
